"","id","dob_month","dob_year","dob_conflict","race","gender","yr_hgc","hgc_i","hgc"
"9565",9565,8,60,FALSE,"BLACK","MALE","1992",13,"1ST YEAR COL"
"9566",9566,3,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",15,"3RD YEAR COL"
"9567",9567,9,59,FALSE,"BLACK","FEMALE","1980",14,"2ND YEAR COL"
"9568",9568,3,62,FALSE,"BLACK","FEMALE","1981",12,"12TH GRADE"
"9569",9569,12,63,FALSE,"BLACK","MALE","2008",14,"2ND YEAR COL"
"9570",9570,12,58,FALSE,"BLACK","MALE","1989",12,"12TH GRADE"
"9571",9571,3,60,FALSE,"BLACK","MALE","1983",16,"4TH YEAR COL"
"9572",9572,8,63,FALSE,"BLACK","MALE","1986",16,"4TH YEAR COL"
"9573",9573,8,63,FALSE,"BLACK","MALE","1996",12,"12TH GRADE"
"9574",9574,12,59,FALSE,"HISPANIC","FEMALE","1989",12,"12TH GRADE"
"9575",9575,5,57,FALSE,"HISPANIC","FEMALE","1981",12,"12TH GRADE"
"9576",9576,10,63,FALSE,"HISPANIC","FEMALE","1998",14,"2ND YEAR COL"
"9577",9577,3,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1985",18,"6TH YEAR COL"
"9578",9578,5,61,FALSE,"HISPANIC","FEMALE","1994",13,"1ST YEAR COL"
"9579",9579,12,62,FALSE,"HISPANIC","FEMALE","1982",12,"12TH GRADE"
"9580",9580,5,64,FALSE,"HISPANIC","MALE","1991",17,"5TH YEAR COL"
"9581",9581,5,60,FALSE,"BLACK","MALE","1981",12,"12TH GRADE"
"9582",9582,8,59,FALSE,"BLACK","FEMALE","1979",14,"2ND YEAR COL"
"9583",9583,9,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1980",16,"4TH YEAR COL"
"9584",9584,4,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1983",20,"8TH YEAR COL"
"9585",9585,1,60,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1985",16,"4TH YEAR COL"
"9586",9586,7,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1981",16,"4TH YEAR COL"
"9587",9587,5,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1982",16,"4TH YEAR COL"
"9588",9588,12,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1982",16,"4TH YEAR COL"
"9589",9589,7,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1983",17,"5TH YEAR COL"
"9590",9590,1,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1985",19,"7TH YEAR COL"
"9591",9591,8,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"9592",9592,5,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1985",18,"6TH YEAR COL"
"9593",9593,9,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",16,"4TH YEAR COL"
"9594",9594,6,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",16,"4TH YEAR COL"
"9595",9595,7,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"9596",9596,2,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1988",17,"5TH YEAR COL"
"9597",9597,9,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1984",16,"4TH YEAR COL"
"9598",9598,3,57,FALSE,"BLACK","MALE","1979",11,"11TH GRADE"
"9599",9599,9,61,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1983",14,"2ND YEAR COL"
"9600",9600,10,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1982",12,"12TH GRADE"
"9601",9601,11,61,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",9,"9TH GRADE"
"9602",9602,11,63,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1983",11,"11TH GRADE"
"9603",9603,8,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",10,"10TH GRADE"
"9604",9604,7,60,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",10,"10TH GRADE"
"9605",9605,9,61,FALSE,"BLACK","MALE","1980",12,"12TH GRADE"
"9606",9606,5,63,FALSE,"BLACK","MALE","1982",12,"12TH GRADE"
"9607",9607,7,60,FALSE,"BLACK","MALE","1979",12,"12TH GRADE"
"9608",9608,11,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1988",14,"2ND YEAR COL"
"9609",9609,11,60,FALSE,"BLACK","FEMALE","1980",12,"12TH GRADE"
"9610",9610,12,62,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",12,"12TH GRADE"
"9611",9611,2,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"9612",9612,9,64,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1989",12,"12TH GRADE"
"9613",9613,3,63,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1981",11,"11TH GRADE"
"9614",9614,4,61,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1980",11,"11TH GRADE"
"9615",9615,10,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",11,"11TH GRADE"
"9616",9616,5,63,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",12,"12TH GRADE"
"9617",9617,7,63,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1981",11,"11TH GRADE"
"9618",9618,8,62,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1986",13,"1ST YEAR COL"
"9619",9619,8,57,FALSE,"HISPANIC","FEMALE","1979",13,"1ST YEAR COL"
"9620",9620,7,59,FALSE,"HISPANIC","FEMALE","1988",13,"1ST YEAR COL"
"9621",9621,8,59,FALSE,"BLACK","MALE","1979",12,"12TH GRADE"
"9622",9622,1,58,FALSE,"HISPANIC","MALE","1979",12,"12TH GRADE"
"9623",9623,8,61,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",10,"10TH GRADE"
"9624",9624,6,59,FALSE,"HISPANIC","MALE","1979",12,"12TH GRADE"
"9625",9625,7,59,FALSE,"HISPANIC","MALE","1996",12,"12TH GRADE"
"9626",9626,8,57,FALSE,"HISPANIC","MALE","1996",12,"12TH GRADE"
"9627",9627,11,59,FALSE,"HISPANIC","FEMALE","2000",14,"2ND YEAR COL"
"9628",9628,6,61,FALSE,"HISPANIC","MALE","2008",12,"12TH GRADE"
"9629",9629,6,60,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",12,"12TH GRADE"
"9630",9630,8,61,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",12,"12TH GRADE"
"9631",9631,9,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1980",16,"4TH YEAR COL"
"9632",9632,4,61,FALSE,"HISPANIC","FEMALE","1980",12,"12TH GRADE"
"9633",9633,9,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1990",13,"1ST YEAR COL"
"9634",9634,4,60,FALSE,"BLACK","FEMALE","1981",14,"2ND YEAR COL"
"9635",9635,12,64,FALSE,"BLACK","FEMALE","1985",14,"2ND YEAR COL"
"9636",9636,12,63,FALSE,"BLACK","MALE","2016",13,"1ST YEAR COL"
"9637",9637,11,59,FALSE,"HISPANIC","FEMALE","2018",19,"7TH YEAR COL"
"9638",9638,9,60,FALSE,"HISPANIC","MALE","2010",20,"8TH YEAR COL"
"9639",9639,12,61,FALSE,"HISPANIC","MALE","2018",17,"5TH YEAR COL"
"9640",9640,9,61,FALSE,"BLACK","FEMALE","2006",16,"4TH YEAR COL"
"9641",9641,2,60,FALSE,"HISPANIC","FEMALE","1979",12,"12TH GRADE"
"9642",9642,1,63,FALSE,"HISPANIC","MALE","1980",10,"10TH GRADE"
"9643",9643,12,59,FALSE,"HISPANIC","MALE","1979",12,"12TH GRADE"
"9644",9644,6,58,FALSE,"HISPANIC","FEMALE","1982",13,"1ST YEAR COL"
"9645",9645,10,60,FALSE,"HISPANIC","MALE","1981",12,"12TH GRADE"
"9646",9646,11,62,FALSE,"HISPANIC","MALE","1981",12,"12TH GRADE"
"9647",9647,7,62,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1981",12,"12TH GRADE"
"9648",9648,5,59,FALSE,"HISPANIC","FEMALE","1980",10,"10TH GRADE"
"9649",9649,11,62,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",11,"11TH GRADE"
"9650",9650,1,64,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",8,"8TH GRADE"
"9651",9651,9,62,FALSE,"HISPANIC","MALE","1981",12,"12TH GRADE"
"9652",9652,2,60,FALSE,"HISPANIC","FEMALE","1979",12,"12TH GRADE"
"9653",9653,8,61,FALSE,"HISPANIC","FEMALE","1981",12,"12TH GRADE"
"9654",9654,7,63,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1988",16,"4TH YEAR COL"
"9655",9655,2,64,FALSE,"HISPANIC","FEMALE","1992",12,"12TH GRADE"
"9656",9656,8,61,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1983",13,"1ST YEAR COL"
"9657",9657,1,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"9658",9658,4,62,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1985",16,"4TH YEAR COL"
"9659",9659,8,62,FALSE,"HISPANIC","FEMALE","1985",14,"2ND YEAR COL"
"9660",9660,1,58,FALSE,"HISPANIC","FEMALE","1980",13,"1ST YEAR COL"
"9661",9661,5,59,FALSE,"HISPANIC","FEMALE","1993",13,"1ST YEAR COL"
"9662",9662,5,63,FALSE,"HISPANIC","FEMALE","1987",15,"3RD YEAR COL"
"9663",9663,1,58,FALSE,"HISPANIC","MALE","1979",14,"2ND YEAR COL"
"9664",9664,7,62,FALSE,"HISPANIC","MALE","1989",13,"1ST YEAR COL"
"9665",9665,7,58,FALSE,"HISPANIC","FEMALE","1987",17,"5TH YEAR COL"
"9666",9666,7,58,FALSE,"HISPANIC","MALE","1980",15,"3RD YEAR COL"
"9667",9667,5,60,FALSE,"HISPANIC","MALE","1982",17,"5TH YEAR COL"
"9668",9668,4,59,FALSE,"HISPANIC","MALE","1980",19,"7TH YEAR COL"
"9669",9669,4,64,TRUE,"HISPANIC","MALE","1989",16,"4TH YEAR COL"
"9670",9670,7,61,FALSE,"BLACK","MALE","2000",16,"4TH YEAR COL"
"9671",9671,7,61,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1990",9,"9TH GRADE"
"9672",9672,1,59,FALSE,"BLACK","FEMALE","1982",16,"4TH YEAR COL"
"9673",9673,3,59,FALSE,"BLACK","MALE","1983",15,"3RD YEAR COL"
"9674",9674,6,62,FALSE,"BLACK","MALE","1980",12,"12TH GRADE"
"9675",9675,10,63,FALSE,"BLACK","FEMALE","1996",13,"1ST YEAR COL"
"9676",9676,10,58,FALSE,"BLACK","FEMALE","2004",19,"7TH YEAR COL"
"9677",9677,4,62,TRUE,"BLACK","MALE","1985",16,"4TH YEAR COL"
"9678",9678,3,64,FALSE,"BLACK","MALE","1981",11,"11TH GRADE"
"9679",9679,10,62,FALSE,"BLACK","MALE","1986",14,"2ND YEAR COL"
"9680",9680,2,63,FALSE,"BLACK","FEMALE","1996",13,"1ST YEAR COL"
"9681",9681,6,60,FALSE,"BLACK","MALE","1980",12,"12TH GRADE"
"9682",9682,4,59,FALSE,"BLACK","MALE","1979",12,"12TH GRADE"
"9683",9683,6,57,FALSE,"BLACK","MALE","1979",12,"12TH GRADE"
"9684",9684,12,61,FALSE,"BLACK","FEMALE","1983",13,"1ST YEAR COL"
"9685",9685,1,64,FALSE,"BLACK","MALE","1983",12,"12TH GRADE"
"9686",9686,8,63,FALSE,"BLACK","FEMALE","1982",12,"12TH GRADE"
"9687",9687,12,61,FALSE,"BLACK","MALE","1981",12,"12TH GRADE"
"9688",9688,3,63,FALSE,"BLACK","MALE","1986",12,"12TH GRADE"
"9689",9689,12,61,FALSE,"BLACK","FEMALE","1982",12,"12TH GRADE"
"9690",9690,2,63,FALSE,"BLACK","MALE","1983",13,"1ST YEAR COL"
"9691",9691,9,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1981",16,"4TH YEAR COL"
"9692",9692,11,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1980",15,"3RD YEAR COL"
"9693",9693,8,60,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",16,"4TH YEAR COL"
"9694",9694,9,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1981",16,"4TH YEAR COL"
"9695",9695,6,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1986",17,"5TH YEAR COL"
"9696",9696,8,58,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1981",16,"4TH YEAR COL"
"9697",9697,11,58,FALSE,"BLACK","MALE","1996",20,"8TH YEAR COL"
"9698",9698,2,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1989",17,"5TH YEAR COL"
"9699",9699,7,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1982",18,"6TH YEAR COL"
"9700",9700,5,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1985",14,"2ND YEAR COL"
"9701",9701,2,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1984",16,"4TH YEAR COL"
"9702",9702,9,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1980",16,"4TH YEAR COL"
"9703",9703,9,58,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1988",20,"8TH YEAR COL"
"9704",9704,10,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1981",16,"4TH YEAR COL"
"9705",9705,1,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1983",16,"4TH YEAR COL"
"9706",9706,6,57,FALSE,"BLACK","MALE","1979",14,"2ND YEAR COL"
"9707",9707,6,57,FALSE,"BLACK","FEMALE","2000",18,"6TH YEAR COL"
"9708",9708,8,58,FALSE,"BLACK","FEMALE","1991",19,"7TH YEAR COL"
"9709",9709,3,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",15,"3RD YEAR COL"
"9710",9710,10,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1980",13,"1ST YEAR COL"
"9711",9711,7,61,FALSE,"BLACK","FEMALE","1984",15,"3RD YEAR COL"
"9712",9712,2,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",14,"2ND YEAR COL"
"9713",9713,5,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1989",17,"5TH YEAR COL"
"9714",9714,2,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1984",16,"4TH YEAR COL"
"9715",9715,8,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1981",16,"4TH YEAR COL"
"9716",9716,9,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1981",16,"4TH YEAR COL"
"9717",9717,12,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1988",18,"6TH YEAR COL"
"9718",9718,9,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1983",17,"5TH YEAR COL"
"9719",9719,11,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1990",14,"2ND YEAR COL"
"9720",9720,1,59,TRUE,"NON-BLACK, NON-HISPANIC","MALE","1981",14,"2ND YEAR COL"
"9721",9721,2,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1987",17,"5TH YEAR COL"
"9722",9722,8,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1983",16,"4TH YEAR COL"
"9723",9723,8,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1985",19,"7TH YEAR COL"
"9724",9724,4,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1986",20,"8TH YEAR COL"
"9725",9725,7,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",13,"1ST YEAR COL"
"9726",9726,5,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1983",16,"4TH YEAR COL"
"9727",9727,6,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",15,"3RD YEAR COL"
"9728",9728,8,58,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1982",16,"4TH YEAR COL"
"9729",9729,5,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1984",20,"8TH YEAR COL"
"9730",9730,6,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",11,"11TH GRADE"
"9731",9731,1,62,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1981",12,"12TH GRADE"
"9732",9732,10,63,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",12,"12TH GRADE"
"9733",9733,6,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",14,"2ND YEAR COL"
"9734",9734,6,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1980",14,"2ND YEAR COL"
"9735",9735,8,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1981",17,"5TH YEAR COL"
"9736",9736,8,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",13,"1ST YEAR COL"
"9737",9737,1,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1986",17,"5TH YEAR COL"
"9738",9738,1,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1983",17,"5TH YEAR COL"
"9739",9739,5,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1985",16,"4TH YEAR COL"
"9740",9740,11,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"9741",9741,4,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",18,"6TH YEAR COL"
"9742",9742,12,58,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1988",19,"7TH YEAR COL"
"9743",9743,10,58,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1985",20,"8TH YEAR COL"
"9744",9744,4,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1981",16,"4TH YEAR COL"
"9745",9745,7,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1985",16,"4TH YEAR COL"
"9746",9746,9,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1985",17,"5TH YEAR COL"
"9747",9747,2,57,FALSE,"BLACK","MALE","1980",16,"4TH YEAR COL"
"9748",9748,7,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1986",18,"6TH YEAR COL"
"9749",9749,3,57,FALSE,"BLACK","FEMALE","1991",17,"5TH YEAR COL"
"9750",9750,5,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",8,"8TH GRADE"
"9751",9751,10,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1980",14,"2ND YEAR COL"
"9752",9752,7,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1980",16,"4TH YEAR COL"
"9753",9753,8,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",10,"10TH GRADE"
"9754",9754,7,60,FALSE,"HISPANIC","FEMALE","1980",9,"9TH GRADE"
"9755",9755,7,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",9,"9TH GRADE"
"9756",9756,6,58,FALSE,"BLACK","FEMALE","1981",12,"12TH GRADE"
"9757",9757,12,61,FALSE,"BLACK","FEMALE","1982",13,"1ST YEAR COL"
"9758",9758,3,63,FALSE,"BLACK","FEMALE","1990",14,"2ND YEAR COL"
"9759",9759,6,64,FALSE,"BLACK","FEMALE","1986",16,"4TH YEAR COL"
"9760",9760,3,61,FALSE,"BLACK","MALE","1980",12,"12TH GRADE"
"9761",9761,5,63,FALSE,"BLACK","MALE","1982",12,"12TH GRADE"
"9762",9762,5,64,FALSE,"HISPANIC","MALE","1984",12,"12TH GRADE"
"9763",9763,6,63,FALSE,"HISPANIC","FEMALE","1982",12,"12TH GRADE"
"9764",9764,2,58,FALSE,"BLACK","MALE","1979",12,"12TH GRADE"
"9765",9765,11,59,FALSE,"BLACK","FEMALE","1979",12,"12TH GRADE"
"9766",9766,1,61,FALSE,"BLACK","FEMALE","1985",15,"3RD YEAR COL"
"9767",9767,7,60,FALSE,"BLACK","MALE","1982",12,"12TH GRADE"
"9768",9768,9,57,FALSE,"BLACK","FEMALE","1980",14,"2ND YEAR COL"
"9769",9769,11,62,TRUE,"BLACK","MALE","1981",12,"12TH GRADE"
"9770",9770,11,63,FALSE,"HISPANIC","MALE","1980",8,"8TH GRADE"
"9771",9771,8,62,FALSE,"HISPANIC","MALE","1981",12,"12TH GRADE"
"9772",9772,5,62,FALSE,"HISPANIC","FEMALE","1980",12,"12TH GRADE"
"9773",9773,1,64,FALSE,"HISPANIC","MALE","2000",15,"3RD YEAR COL"
"9774",9774,12,60,TRUE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"9775",9775,9,62,FALSE,"HISPANIC","MALE","1982",12,"12TH GRADE"
"9776",9776,8,59,FALSE,"HISPANIC","MALE","1979",12,"12TH GRADE"
"9777",9777,9,60,FALSE,"HISPANIC","MALE","1982",14,"2ND YEAR COL"
"9778",9778,3,60,FALSE,"HISPANIC","FEMALE","1979",12,"12TH GRADE"
"9779",9779,7,61,FALSE,"HISPANIC","MALE","1981",11,"11TH GRADE"
"9780",9780,2,57,FALSE,"HISPANIC","MALE","1998",12,"12TH GRADE"
"9781",9781,5,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",12,"12TH GRADE"
"9782",9782,9,63,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1986",13,"1ST YEAR COL"
"9783",9783,2,63,FALSE,"HISPANIC","MALE","1982",12,"12TH GRADE"
"9784",9784,10,64,FALSE,"HISPANIC","FEMALE","1990",13,"1ST YEAR COL"
"9785",9785,3,64,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1984",12,"12TH GRADE"
"9786",9786,12,59,FALSE,"HISPANIC","MALE","2004",16,"4TH YEAR COL"
"9787",9787,8,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",10,"10TH GRADE"
"9788",9788,11,63,FALSE,"HISPANIC","MALE","1984",13,"1ST YEAR COL"
"9789",9789,5,63,FALSE,"HISPANIC","FEMALE","1982",12,"12TH GRADE"
"9790",9790,7,64,FALSE,"HISPANIC","FEMALE","1983",12,"12TH GRADE"
"9791",9791,6,58,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1981",17,"5TH YEAR COL"
"9792",9792,4,63,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",12,"12TH GRADE"
"9793",9793,4,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1981",14,"2ND YEAR COL"
"9794",9794,6,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1981",13,"1ST YEAR COL"
"9795",9795,5,62,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",12,"12TH GRADE"
"9796",9796,10,64,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1983",11,"11TH GRADE"
"9797",9797,7,60,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"9798",9798,8,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",11,"11TH GRADE"
"9799",9799,2,62,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1983",12,"12TH GRADE"
"9800",9800,4,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1981",12,"12TH GRADE"
"9801",9801,8,63,FALSE,"HISPANIC","MALE","1979",4,"4TH GRADE"
"9802",9802,8,62,FALSE,"HISPANIC","MALE","1979",7,"7TH GRADE"
"9803",9803,11,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1980",12,"12TH GRADE"
"9804",9804,2,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",12,"12TH GRADE"
"9805",9805,6,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",12,"12TH GRADE"
"9806",9806,10,63,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",7,"7TH GRADE"
"9807",9807,9,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1986",12,"12TH GRADE"
"9808",9808,12,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",12,"12TH GRADE"
"9809",9809,4,60,FALSE,"HISPANIC","FEMALE","1981",12,"12TH GRADE"
"9810",9810,8,60,FALSE,"HISPANIC","MALE","1980",12,"12TH GRADE"
"9811",9811,6,57,FALSE,"HISPANIC","FEMALE","1998",12,"12TH GRADE"
"9812",9812,12,58,FALSE,"HISPANIC","MALE","1991",17,"5TH YEAR COL"
"9813",9813,4,63,FALSE,"HISPANIC","FEMALE","1984",14,"2ND YEAR COL"
"9814",9814,11,64,FALSE,"HISPANIC","MALE","1993",12,"12TH GRADE"
"9815",9815,3,61,FALSE,"HISPANIC","MALE","1979",10,"10TH GRADE"
"9816",9816,11,62,FALSE,"HISPANIC","MALE","1979",9,"9TH GRADE"
"9817",9817,2,60,FALSE,"HISPANIC","FEMALE","2002",12,"12TH GRADE"
"9818",9818,6,63,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1988",12,"12TH GRADE"
"9819",9819,4,57,FALSE,"HISPANIC","MALE","1979",12,"12TH GRADE"
"9820",9820,11,61,FALSE,"HISPANIC","FEMALE","2006",20,"8TH YEAR COL"
"9821",9821,5,63,FALSE,"HISPANIC","MALE","1996",12,"12TH GRADE"
"9822",9822,5,64,FALSE,"HISPANIC","MALE","1984",13,"1ST YEAR COL"
"9823",9823,10,58,FALSE,"BLACK","MALE","1980",14,"2ND YEAR COL"
"9824",9824,5,61,FALSE,"BLACK","FEMALE","1994",19,"7TH YEAR COL"
"9825",9825,8,61,FALSE,"BLACK","MALE","1980",12,"12TH GRADE"
"9826",9826,12,62,FALSE,"BLACK","FEMALE","1992",15,"3RD YEAR COL"
"9827",9827,6,64,FALSE,"BLACK","MALE","1982",11,"11TH GRADE"
"9828",9828,9,62,FALSE,"HISPANIC","FEMALE","1980",9,"9TH GRADE"
"9829",9829,12,60,FALSE,"HISPANIC","MALE","1981",12,"12TH GRADE"
"9830",9830,10,63,FALSE,"HISPANIC","FEMALE","1986",15,"3RD YEAR COL"
"9831",9831,5,59,FALSE,"HISPANIC","FEMALE","1985",16,"4TH YEAR COL"
"9832",9832,3,61,FALSE,"HISPANIC","FEMALE","1980",12,"12TH GRADE"
"9833",9833,10,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",12,"12TH GRADE"
"9834",9834,10,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",10,"10TH GRADE"
"9835",9835,10,64,FALSE,"HISPANIC","MALE","2008",13,"1ST YEAR COL"
"9836",9836,2,63,FALSE,"HISPANIC","MALE","1983",12,"12TH GRADE"
"9837",9837,10,64,FALSE,"HISPANIC","FEMALE","1989",13,"1ST YEAR COL"
"9838",9838,5,58,FALSE,"HISPANIC","FEMALE","1979",14,"2ND YEAR COL"
"9839",9839,8,61,FALSE,"HISPANIC","FEMALE","2004",16,"4TH YEAR COL"
"9840",9840,10,62,FALSE,"HISPANIC","FEMALE","1991",17,"5TH YEAR COL"
"9841",9841,3,64,FALSE,"HISPANIC","MALE","1983",12,"12TH GRADE"
"9842",9842,5,63,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1989",15,"3RD YEAR COL"
"9843",9843,6,59,FALSE,"HISPANIC","MALE","2004",12,"12TH GRADE"
"9844",9844,12,61,FALSE,"HISPANIC","FEMALE","1982",13,"1ST YEAR COL"
"9845",9845,4,59,FALSE,"HISPANIC","FEMALE","1983",12,"12TH GRADE"
